;Perioden_Title;gemiddelde verkoopprijs.GemiddeldeVerkoopprijs_1;GemiddeldeBevolking_2;RegioS_Title;Bevolkingsdichtheid_57;Woningdichtheid_93;Woningen_97;Jaar;Hypotheekrente
4161;1995;110116.0;30330.5;Dronten;89.0;31.0;.;1995;7.12
4162;1996;114740.0;31378.5;Dronten;93.0;33.0;.;1996;6.25
4163;1997;114127.0;32644.0;Dronten;95.0;34.0;945;1997;5.82
4164;1998;125371.0;34018.0;Dronten;100.0;37.0;1020;1998;5.56
4165;1999;145569.0;34916.0;Dronten;104.0;38.0;1082;1999;5.14
4166;2000;218373.0;35417.5;Dronten;106.0;38.0;1109;2000;5.88
4167;2001;174264.0;35980.0;Dronten;107.0;39.0;1607;2001;5.88
4168;2002;206154.0;36750.5;Dronten;109.0;40.0;1657;2002;5.33
4169;2003;214569.0;37450.0;Dronten;111.0;41.0;1705;2003;3.85
4170;2004;220890.0;37889.0;Dronten;113.0;41.0;1729;2004;4.15
4171;2005;221999.0;38067.5;Dronten;114.0;41.0;2641;2005;3.2
4172;2006;230807.0;38153.5;Dronten;114.0;42.0;2687;2006;3.7
4173;2007;230743.0;38355.0;Dronten;114.0;42.0;2947;2007;3.84
4174;2008;247425.0;38867.0;Dronten;115.0;43.0;3096;2008;5.34
4175;2009;227981.0;39496.5;Dronten;117.0;44.0;3294;2009;4.86
4176;2010;220287.0;39975.5;Dronten;119.0;45.0;3366;2010;4.52
4177;2011;228284.0;40317.0;Dronten;120.0;46.0;3355;2011;4.22
4178;1995;103433.0;19001.5;Drunen;;;;1995;7.12
4179;1996;101841.0;19129.5;Drunen;;;;1996;6.25
4180;1997;;;Drunen;;;;1997;5.82
4181;1998;;;Drunen;;;;1998;5.56
4182;1999;;;Drunen;;;;1999;5.14
4183;2000;;;Drunen;;;;2000;5.88
4184;2001;;;Drunen;;;;2001;5.88
4185;2002;;;Drunen;;;;2002;5.33
4186;2003;;;Drunen;;;;2003;3.85
4187;2004;;;Drunen;;;;2004;4.15
4188;2005;;;Drunen;;;;2005;3.2
4189;2006;;;Drunen;;;;2006;3.7
4190;2007;;;Drunen;;;;2007;3.84
4191;2008;;;Drunen;;;;2008;5.34
4192;2009;;;Drunen;;;;2009;4.86
4193;2010;;;Drunen;;;;2010;4.52
4194;2011;;;Drunen;;;;2011;4.22
4195;2012;;;Drunen;;;;2012;3.65
4196;2013;;;Drunen;;;;2013;3.51
4197;2014;;;Drunen;;;;2014;3.1
4198;2015;;;Drunen;;;;2015;2.28
4199;2016;;;Drunen;;;;2016;1.62
4200;2017;;;Drunen;;;;2017;2.23
4201;2018;;;Drunen;;;;2018;1.68
4202;2019;;;Drunen;;;;2019;1.94
4203;2020;;;Drunen;;;;2020;1.88
4204;2021;;;Drunen;;;;2021;1.43
4205;1995;93913.0;15865.5;Druten;411.0;147.0;.;1995;7.12
4206;1996;110885.0;15882.0;Druten;410.0;148.0;.;1996;6.25
4207;1997;124286.0;16069.5;Druten;413.0;151.0;507;1997;5.82
4208;1998;143709.0;16324.0;Druten;421.0;156.0;522;1998;5.56
4209;1999;143408.0;16588.5;Druten;426.0;158.0;530;1999;5.14
4210;2000;187389.0;16902.5;Druten;438.0;163.0;553;2000;5.88
4211;2001;211038.0;17257.5;Druten;446.0;166.0;891;2001;5.88
4212;2002;218753.0;17515.5;Druten;456.0;171.0;912;2002;5.33
4213;2003;234732.0;17678.0;Druten;462.0;174.0;930;2003;3.85
4214;2004;242409.0;17837.5;Druten;468.0;175.0;944;2004;4.15
4215;2005;260043.0;17955.5;Druten;470.0;178.0;1475;2005;3.2
4216;2006;253180.0;18068.0;Druten;475.0;179.0;1501;2006;3.7
4217;2007;284809.0;18098.0;Druten;478.0;182.0;1635;2007;3.84
4218;2008;283611.0;18092.0;Druten;477.0;182.0;1757;2008;5.34
4219;2009;254817.0;18093.0;Druten;479.0;186.0;1860;2009;4.86
4220;2010;239340.0;18090.5;Druten;479.0;185.0;1891;2010;4.52
4221;2011;268145.0;18145.0;Druten;480.0;188.0;1862;2011;4.22
4222;1995;77745.0;5794.5;Duiveland;;;;1995;7.12
4223;1996;84788.0;5806.5;Duiveland;;;;1996;6.25
4224;1997;;;Duiveland;;;;1997;5.82
4225;1998;;;Duiveland;;;;1998;5.56
4226;1999;;;Duiveland;;;;1999;5.14
4227;2000;;;Duiveland;;;;2000;5.88
4228;2001;;;Duiveland;;;;2001;5.88
4229;2002;;;Duiveland;;;;2002;5.33
4230;2003;;;Duiveland;;;;2003;3.85
4231;2004;;;Duiveland;;;;2004;4.15
4232;2005;;;Duiveland;;;;2005;3.2
4233;2006;;;Duiveland;;;;2006;3.7
4234;2007;;;Duiveland;;;;2007;3.84
4235;2008;;;Duiveland;;;;2008;5.34
4236;2009;;;Duiveland;;;;2009;4.86
4237;2010;;;Duiveland;;;;2010;4.52
4238;2011;;;Duiveland;;;;2011;4.22
4239;2012;;;Duiveland;;;;2012;3.65
4240;2013;;;Duiveland;;;;2013;3.51
4241;2014;;;Duiveland;;;;2014;3.1
4242;2015;;;Duiveland;;;;2015;2.28
4243;2016;;;Duiveland;;;;2016;1.62
4244;2017;;;Duiveland;;;;2017;2.23
4245;2018;;;Duiveland;;;;2018;1.68
4246;2019;;;Duiveland;;;;2019;1.94
4247;2020;;;Duiveland;;;;2020;1.88
4248;2021;;;Duiveland;;;;2021;1.43
4249;1995;93567.0;23729.5;Duiven;680.0;257.0;.;1995;7.12
4250;1996;107814.0;24122.0;Duiven;693.0;260.0;.;1996;6.25
4251;1997;119775.0;24397.0;Duiven;709.0;265.0;849;1997;5.82
4252;1998;136679.0;24556.5;Duiven;715.0;268.0;879;1998;5.56
4253;1999;151413.0;24895.5;Duiven;718.0;270.0;871;1999;5.14
4254;2000;176307.0;25466.5;Duiven;735.0;278.0;914;2000;5.88
4255;2001;198998.0;25901.0;Duiven;752.0;282.0;1381;2001;5.88
4256;2002;206235.0;26107.0;Duiven;761.0;282.0;1388;2002;5.33
4257;2003;210460.0;25987.5;Duiven;768.0;284.0;1390;2003;3.85
4258;2004;220199.0;25763.0;Duiven;758.0;285.0;1405;2004;4.15
4259;2005;225399.0;25645.5;Duiven;755.0;286.0;2118;2005;3.2
4260;2006;236818.0;25591.0;Duiven;752.0;287.0;2135;2006;3.7
4261;2007;230654.0;25582.5;Duiven;753.0;290.0;2300;2007;3.84
4262;2008;237374.0;25535.0;Duiven;751.0;294.0;2429;2008;5.34
4263;2009;220802.0;25551.5;Duiven;753.0;299.0;2509;2009;4.86
4264;2010;230024.0;25571.5;Duiven;755.0;306.0;2560;2010;4.52
4265;2011;212817.0;25537.5;Duiven;753.0;306.0;2491;2011;4.22
4266;1995;118903.0;4272.0;Den Dungen;;;;1995;7.12
4267;1996;;;Den Dungen;;;;1996;6.25
4268;1997;;;Den Dungen;;;;1997;5.82
4269;1998;;;Den Dungen;;;;1998;5.56
4270;1999;;;Den Dungen;;;;1999;5.14
4271;2000;;;Den Dungen;;;;2000;5.88
4272;2001;;;Den Dungen;;;;2001;5.88
4273;2002;;;Den Dungen;;;;2002;5.33
4274;2003;;;Den Dungen;;;;2003;3.85
4275;2004;;;Den Dungen;;;;2004;4.15
4276;2005;;;Den Dungen;;;;2005;3.2
4277;2006;;;Den Dungen;;;;2006;3.7
4278;2007;;;Den Dungen;;;;2007;3.84
4279;2008;;;Den Dungen;;;;2008;5.34
4280;2009;;;Den Dungen;;;;2009;4.86
4281;2010;;;Den Dungen;;;;2010;4.52
4282;2011;;;Den Dungen;;;;2011;4.22
4283;2012;;;Den Dungen;;;;2012;3.65
4284;2013;;;Den Dungen;;;;2013;3.51
4285;2014;;;Den Dungen;;;;2014;3.1
4286;2015;;;Den Dungen;;;;2015;2.28
4287;2016;;;Den Dungen;;;;2016;1.62
4288;2017;;;Den Dungen;;;;2017;2.23
4289;2018;;;Den Dungen;;;;2018;1.68
4290;2019;;;Den Dungen;;;;2019;1.94
4291;2020;;;Den Dungen;;;;2020;1.88
4292;2021;;;Den Dungen;;;;2021;1.43
4293;1995;111267.0;6189.0;Dussen;;;;1995;7.12
4294;1996;115058.0;6169.5;Dussen;;;;1996;6.25
4295;1997;;;Dussen;;;;1997;5.82
4296;1998;;;Dussen;;;;1998;5.56
4297;1999;;;Dussen;;;;1999;5.14
4298;2000;;;Dussen;;;;2000;5.88
4299;2001;;;Dussen;;;;2001;5.88
4300;2002;;;Dussen;;;;2002;5.33
4301;2003;;;Dussen;;;;2003;3.85
4302;2004;;;Dussen;;;;2004;4.15
4303;2005;;;Dussen;;;;2005;3.2
4304;2006;;;Dussen;;;;2006;3.7
4305;2007;;;Dussen;;;;2007;3.84
4306;2008;;;Dussen;;;;2008;5.34
4307;2009;;;Dussen;;;;2009;4.86
4308;2010;;;Dussen;;;;2010;4.52
4309;2011;;;Dussen;;;;2011;4.22
4310;2012;;;Dussen;;;;2012;3.65
4311;2013;;;Dussen;;;;2013;3.51
4312;2014;;;Dussen;;;;2014;3.1
4313;2015;;;Dussen;;;;2015;2.28
4314;2016;;;Dussen;;;;2016;1.62
4315;2017;;;Dussen;;;;2017;2.23
4316;2018;;;Dussen;;;;2018;1.68
4317;2019;;;Dussen;;;;2019;1.94
4318;2020;;;Dussen;;;;2020;1.88
4319;2021;;;Dussen;;;;2021;1.43
4320;1995;106029.0;3938.0;Dwingeloo;;;;1995;7.12
4321;1996;107556.0;3988.0;Dwingeloo;;;;1996;6.25
4322;1997;120561.0;4021.0;Dwingeloo;;;;1997;5.82
4323;1998;;;Dwingeloo;;;;1998;5.56
4324;1999;;;Dwingeloo;;;;1999;5.14
4325;2000;;;Dwingeloo;;;;2000;5.88
4326;2001;;;Dwingeloo;;;;2001;5.88
4327;2002;;;Dwingeloo;;;;2002;5.33
4328;2003;;;Dwingeloo;;;;2003;3.85
4329;2004;;;Dwingeloo;;;;2004;4.15
4330;2005;;;Dwingeloo;;;;2005;3.2
4331;2006;;;Dwingeloo;;;;2006;3.7
4332;2007;;;Dwingeloo;;;;2007;3.84
4333;2008;;;Dwingeloo;;;;2008;5.34
4334;2009;;;Dwingeloo;;;;2009;4.86
4335;2010;;;Dwingeloo;;;;2010;4.52
4336;2011;;;Dwingeloo;;;;2011;4.22
4337;2012;;;Dwingeloo;;;;2012;3.65
4338;2013;;;Dwingeloo;;;;2013;3.51
4339;2014;;;Dwingeloo;;;;2014;3.1
4340;2015;;;Dwingeloo;;;;2015;2.28
4341;2016;;;Dwingeloo;;;;2016;1.62
4342;2017;;;Dwingeloo;;;;2017;2.23
4343;2018;;;Dwingeloo;;;;2018;1.68
4344;2019;;;Dwingeloo;;;;2019;1.94
4345;2020;;;Dwingeloo;;;;2020;1.88
4346;2021;;;Dwingeloo;;;;2021;1.43
4347;1995;91650.0;18755.5;Echt;;;;1995;7.12
4348;1996;94830.0;18820.0;Echt;;;;1996;6.25
4349;1997;101719.0;18921.0;Echt;;;;1997;5.82
4350;1998;118367.0;19023.5;Echt;;;;1998;5.56
4351;1999;124468.0;19017.0;Echt;;;;1999;5.14
4352;2000;145973.0;19131.5;Echt;;;;2000;5.88
4353;2001;171260.0;19194.5;Echt;;;;2001;5.88
4354;2002;167991.0;19149.5;Echt;;;;2002;5.33
4355;2003;;;Echt;;;;2003;3.85
4356;2004;;;Echt;;;;2004;4.15
4357;2005;;;Echt;;;;2005;3.2
4358;2006;;;Echt;;;;2006;3.7
4359;2007;;;Echt;;;;2007;3.84
4360;2008;;;Echt;;;;2008;5.34
4361;2009;;;Echt;;;;2009;4.86
4362;2010;;;Echt;;;;2010;4.52
4363;2011;;;Echt;;;;2011;4.22
4364;2012;;;Echt;;;;2012;3.65
4365;2013;;;Echt;;;;2013;3.51
4366;2014;;;Echt;;;;2014;3.1
4367;2015;;;Echt;;;;2015;2.28
4368;2016;;;Echt;;;;2016;1.62
4369;2017;;;Echt;;;;2017;2.23
4370;2018;;;Echt;;;;2018;1.68
4371;2019;;;Echt;;;;2019;1.94
4372;2020;;;Echt;;;;2020;1.88
4373;2021;;;Echt;;;;2021;1.43
4374;1995;111430.0;6738.0;Echteld;;;;1995;7.12
4375;1996;114926.0;6692.5;Echteld;;;;1996;6.25
4376;1997;125141.0;6693.0;Echteld;;;;1997;5.82
4377;1998;151974.0;6710.0;Echteld;;;;1998;5.56
4378;1999;169209.0;6718.0;Echteld;;;;1999;5.14
4379;2000;190236.0;6726.0;Echteld;;;;2000;5.88
4380;2001;228080.0;6749.5;Echteld;;;;2001;5.88
4381;2002;;;Echteld;;;;2002;5.33
4382;2003;;;Echteld;;;;2003;3.85
4383;2004;;;Echteld;;;;2004;4.15
4384;2005;;;Echteld;;;;2005;3.2
4385;2006;;;Echteld;;;;2006;3.7
4386;2007;;;Echteld;;;;2007;3.84
4387;2008;;;Echteld;;;;2008;5.34
4388;2009;;;Echteld;;;;2009;4.86
4389;2010;;;Echteld;;;;2010;4.52
4390;2011;;;Echteld;;;;2011;4.22
4391;2012;;;Echteld;;;;2012;3.65
4392;2013;;;Echteld;;;;2013;3.51
4393;2014;;;Echteld;;;;2014;3.1
4394;2015;;;Echteld;;;;2015;2.28
4395;2016;;;Echteld;;;;2016;1.62
4396;2017;;;Echteld;;;;2017;2.23
4397;2018;;;Echteld;;;;2018;1.68
4398;2019;;;Echteld;;;;2019;1.94
4399;2020;;;Echteld;;;;2020;1.88
4400;2021;;;Echteld;;;;2021;1.43
4401;1995;;;Echt-Susteren;;;;1995;7.12
4402;1996;;;Echt-Susteren;;;;1996;6.25
4403;1997;;;Echt-Susteren;;;;1997;5.82
4404;1998;;;Echt-Susteren;;;;1998;5.56
4405;1999;;;Echt-Susteren;;;;1999;5.14
4406;2000;;;Echt-Susteren;;;;2000;5.88
4407;2001;;;Echt-Susteren;;;;2001;5.88
4408;2002;;;Echt-Susteren;;;;2002;5.33
4409;2003;180137.0;32150.5;Echt-Susteren;313.0;126.0;1862;2003;3.85
4410;2004;186292.0;32258.0;Echt-Susteren;314.0;126.0;1890;2004;4.15
4411;2005;184311.0;32301.0;Echt-Susteren;316.0;128.0;2579;2005;3.2
4412;2006;194736.0;32320.0;Echt-Susteren;313.0;129.0;2601;2006;3.7
4413;2007;207326.0;32258.5;Echt-Susteren;314.0;129.0;2718;2007;3.84
4414;2008;202111.0;32110.5;Echt-Susteren;312.0;131.0;2888;2008;5.34
4415;2009;185932.0;32165.5;Echt-Susteren;311.0;131.0;2987;2009;4.86
4416;2010;198541.0;32273.0;Echt-Susteren;313.0;134.0;3045;2010;4.52
4417;2011;190443.0;32214.5;Echt-Susteren;313.0;134.0;2987;2011;4.22
4418;2012;191208.0;32118.5;Echt-Susteren;312.0;137.0;2909;2012;3.65
4419;2013;174337.0;32024.0;Echt-Susteren;311.0;137.0;2829;2013;3.51
4420;2014;182955.0;31961.5;Echt-Susteren;310.0;139.0;2747;2014;3.1
4421;2015;177131.0;31945.0;Echt-Susteren;310.0;140.0;2624;2015;2.28
4422;2016;187880.0;31879.0;Echt-Susteren;310.0;140.0;2772;2016;1.62
4423;2017;210676.0;31783.0;Echt-Susteren;309.0;141.0;2788;2017;2.23
4424;2018;225752.0;31694.5;Echt-Susteren;308.0;141.0;2915;2018;1.68
4425;2019;241334.0;31624.0;Echt-Susteren;307.0;141.0;3121;2019;1.94
4426;2020;254534.0;31680.5;Echt-Susteren;307.0;142.0;3361;2020;1.88
4427;2021;286426.0;31741.0;Echt-Susteren;308.0;143.0;;2021;1.43
4428;1995;85760.0;26122.5;Edam-Volendam;1583.0;589.0;.;1995;7.12
4429;1996;98359.0;26380.0;Edam-Volendam;1600.0;595.0;.;1996;6.25
4430;1997;103925.0;26672.5;Edam-Volendam;1622.0;603.0;722;1997;5.82
4431;1998;111210.0;26988.0;Edam-Volendam;1643.0;628.0;763;1998;5.56
4432;1999;135818.0;27298.0;Edam-Volendam;1661.0;650.0;800;1999;5.14
4433;2000;170400.0;27573.5;Edam-Volendam;1682.0;653.0;804;2000;5.88
4434;2001;204435.0;27760.0;Edam-Volendam;1696.0;663.0;1587;2001;5.88
4435;2002;196902.0;27948.0;Edam-Volendam;1705.0;673.0;1633;2002;5.33
4436;2003;207513.0;28128.5;Edam-Volendam;1720.0;684.0;1657;2003;3.85
4437;2004;230087.0;28263.5;Edam-Volendam;1729.0;686.0;1665;2004;4.15
4438;2005;253091.0;28396.0;Edam-Volendam;1737.0;686.0;2530;2005;3.2
4439;2006;272181.0;28476.5;Edam-Volendam;1747.0;689.0;2542;2006;3.7
4440;2007;277718.0;28471.0;Edam-Volendam;1749.0;691.0;2754;2007;3.84
4441;2008;337129.0;28465.5;Edam-Volendam;1746.0;693.0;3304;2008;5.34
4442;2009;286721.0;28494.5;Edam-Volendam;1749.0;698.0;3497;2009;4.86
4443;2010;270242.0;28544.5;Edam-Volendam;1750.0;702.0;3540;2010;4.52
4444;2011;273070.0;28641.5;Edam-Volendam;1753.0;703.0;3422;2011;4.22
4445;2012;238205.0;28727.0;Edam-Volendam;1760.0;721.0;3314;2012;3.65
4446;2013;196134.0;28837.0;Edam-Volendam;1765.0;729.0;3100;2013;3.51
4447;2014;218079.0;29003.5;Edam-Volendam;1775.0;746.0;2891;2014;3.1
4448;2015;227861.0;29155.5;Edam-Volendam;1785.0;754.0;2733;2015;2.28
4449;2016;262314.0;35632.5;Edam-Volendam;652.0;275.0;3416;2016;1.62
4450;2017;281721.0;35876.5;Edam-Volendam;659.0;273.0;3433;2017;2.23
4451;2018;308703.0;36026.0;Edam-Volendam;662.0;275.0;3760;2018;1.68
4452;2019;326325.0;36148.0;Edam-Volendam;664.0;277.0;4150;2019;1.94
4453;2020;353711.0;36232.5;Edam-Volendam;666.0;278.0;4603;2020;1.88
4454;2021;357430.0;36369.5;Edam-Volendam;668.0;284.0;;2021;1.43
4455;1995;111526.0;99542.5;Ede;310.0;112.0;.;1995;7.12
4456;1996;120831.0;100427.0;Ede;312.0;114.0;.;1996;6.25
4457;1997;133216.0;101226.5;Ede;315.0;116.0;3154;1997;5.82
4458;1998;153534.0;101430.5;Ede;318.0;118.0;3199;1998;5.56
4459;1999;179304.0;101621.0;Ede;319.0;118.0;3232;1999;5.14
4460;2000;204788.0;102052.5;Ede;320.0;118.0;3264;2000;5.88
4461;2001;207934.0;103056.5;Ede;322.0;119.0;6097;2001;5.88
4462;2002;228359.0;104239.5;Ede;326.0;122.0;6264;2002;5.33
4463;2003;232380.0;105133.0;Ede;329.0;123.0;6330;2003;3.85
4464;2004;233167.0;105955.5;Ede;331.0;124.0;6394;2004;4.15
4465;2005;246740.0;106732.0;Ede;334.0;125.0;9455;2005;3.2
4466;2006;254618.0;107274.0;Ede;336.0;126.0;9525;2006;3.7
4467;2007;274703.0;107593.0;Ede;338.0;127.0;10381;2007;3.84
4468;2008;283215.0;107654.5;Ede;338.0;129.0;11452;2008;5.34
4469;2009;271937.0;107689.5;Ede;338.0;130.0;11847;2009;4.86
4470;2010;265566.0;108020.5;Ede;339.0;131.0;12102;2010;4.52
4471;2011;249686.0;108524.0;Ede;340.0;132.0;11602;2011;4.22
4472;2012;237404.0;109293.0;Ede;342.0;147.0;11395;2012;3.65
4473;2013;222518.0;110239.5;Ede;345.0;150.0;10961;2013;3.51
4474;2014;225311.0;111115.5;Ede;348.0;150.0;10131;2014;3.1
4475;2015;231632.0;112001.0;Ede;351.0;152.0;10023;2015;2.28
4476;2016;246465.0;112924.0;Ede;353.0;154.0;10174;2016;1.62
4477;2017;247766.0;114051.5;Ede;356.0;156.0;10709;2017;2.23
4478;2018;281942.0;115196.0;Ede;360.0;151.0;11382;2018;1.68
4479;2019;302817.0;116437.5;Ede;364.0;153.0;12629;2019;1.94
4480;2020;329976.0;117847.5;Ede;368.0;154.0;13640;2020;1.88
4481;2021;392419.0;119258.0;Ede;373.0;157.0;;2021;1.43
4482;1995;103938.0;10754.5;Eelde;;;;1995;7.12
4483;1996;107956.0;10751.0;Eelde;;;;1996;6.25
4484;1997;128792.0;10780.0;Eelde;;;;1997;5.82
4485;1998;;;Eelde;;;;1998;5.56
4486;1999;;;Eelde;;;;1999;5.14
4487;2000;;;Eelde;;;;2000;5.88
4488;2001;;;Eelde;;;;2001;5.88
4489;2002;;;Eelde;;;;2002;5.33
4490;2003;;;Eelde;;;;2003;3.85
4491;2004;;;Eelde;;;;2004;4.15
4492;2005;;;Eelde;;;;2005;3.2
4493;2006;;;Eelde;;;;2006;3.7
4494;2007;;;Eelde;;;;2007;3.84
4495;2008;;;Eelde;;;;2008;5.34
4496;2009;;;Eelde;;;;2009;4.86
4497;2010;;;Eelde;;;;2010;4.52
4498;2011;;;Eelde;;;;2011;4.22
4499;2012;;;Eelde;;;;2012;3.65
4500;2013;;;Eelde;;;;2013;3.51
4501;2014;;;Eelde;;;;2014;3.1
4502;2015;;;Eelde;;;;2015;2.28
4503;2016;;;Eelde;;;;2016;1.62
4504;2017;;;Eelde;;;;2017;2.23
4505;2018;;;Eelde;;;;2018;1.68
4506;2019;;;Eelde;;;;2019;1.94
4507;2020;;;Eelde;;;;2020;1.88
4508;2021;;;Eelde;;;;2021;1.43
4509;1995;121550.0;8152.5;Eemnes;261.0;97.0;.;1995;7.12
4510;1996;130016.0;8210.0;Eemnes;264.0;97.0;.;1996;6.25
4511;1997;153020.0;8264.5;Eemnes;265.0;99.0;326;1997;5.82
4512;1998;154088.0;8339.0;Eemnes;267.0;100.0;330;1998;5.56
4513;1999;202044.0;8500.0;Eemnes;270.0;103.0;343;1999;5.14
4514;2000;247256.0;8639.5;Eemnes;277.0;106.0;350;2000;5.88
4515;2001;338615.0;8634.5;Eemnes;279.0;107.0;617;2001;5.88
4516;2002;313453.0;8619.5;Eemnes;277.0;107.0;624;2002;5.33
4517;2003;279170.0;8650.0;Eemnes;278.0;108.0;630;2003;3.85
4518;2004;264441.0;8727.5;Eemnes;279.0;109.0;650;2004;4.15
4519;2005;275911.0;8822.0;Eemnes;283.0;112.0;999;2005;3.2
4520;2006;352087.0;8875.0;Eemnes;285.0;113.0;995;2006;3.7
4521;2007;341957.0;8927.5;Eemnes;287.0;113.0;1038;2007;3.84
4522;2008;378630.0;8922.0;Eemnes;289.0;114.0;1126;2008;5.34
4523;2009;371948.0;8858.5;Eemnes;286.0;114.0;1175;2009;4.86
4524;2010;293493.0;8841.0;Eemnes;285.0;117.0;1188;2010;4.52
4525;2011;287124.0;8834.5;Eemnes;285.0;117.0;1167;2011;4.22
4526;2012;290045.0;8809.5;Eemnes;284.0;111.0;1147;2012;3.65
4527;2013;261624.0;8787.0;Eemnes;283.0;116.0;1093;2013;3.51
4528;2014;317112.0;8793.0;Eemnes;283.0;116.0;1052;2014;3.1
4529;2015;305333.0;8842.0;Eemnes;284.0;117.0;1047;2015;2.28
4530;2016;346441.0;8938.0;Eemnes;286.0;118.0;1077;2016;1.62
4531;2017;371731.0;9055.5;Eemnes;290.0;119.0;1104;2017;2.23
4532;2018;398964.0;9112.5;Eemnes;294.0;123.0;1228;2018;1.68
4533;2019;423048.0;9180.0;Eemnes;294.0;126.0;1327;2019;1.94
4534;2020;460699.0;9304.5;Eemnes;298.0;129.0;1489;2020;1.88
4535;2021;504938.0;9406.0;Eemnes;302.0;132.0;;2021;1.43
4536;1995;;;Eemsdelta;;;;1995;7.12
4537;1996;;;Eemsdelta;;;;1996;6.25
4538;1997;;;Eemsdelta;;;;1997;5.82
4539;1998;;;Eemsdelta;;;;1998;5.56
4540;1999;;;Eemsdelta;;;;1999;5.14
4541;2000;;;Eemsdelta;;;;2000;5.88
4542;2001;;;Eemsdelta;;;;2001;5.88
4543;2002;;;Eemsdelta;;;;2002;5.33
4544;2003;;;Eemsdelta;;;;2003;3.85
4545;2004;;;Eemsdelta;;;;2004;4.15
4546;2005;;;Eemsdelta;;;;2005;3.2
4547;2006;;;Eemsdelta;;;;2006;3.7
4548;2007;;;Eemsdelta;;;;2007;3.84
4549;2008;;;Eemsdelta;;;;2008;5.34
4550;2009;;;Eemsdelta;;;;2009;4.86
4551;2010;;;Eemsdelta;;;;2010;4.52
4552;2011;;;Eemsdelta;;;;2011;4.22
4553;2012;;;Eemsdelta;;;;2012;3.65
4554;2013;;;Eemsdelta;;;;2013;3.51
4555;2014;;;Eemsdelta;;;;2014;3.1
4556;2015;;;Eemsdelta;;;;2015;2.28
4557;2016;;;Eemsdelta;;;;2016;1.62
4558;2017;;;Eemsdelta;;;;2017;2.23
4559;2018;;;Eemsdelta;;;;2018;1.68
4560;2019;;;Eemsdelta;;;;2019;1.94
4561;2020;;;Eemsdelta;;;;2020;1.88
4562;2021;223055.0;45488.0;Eemsdelta;170.0;86.0;;2021;1.43
4563;1995;53025.0;16236.5;Eemsmond;;;;1995;7.12
4564;1996;59933.0;16232.5;Eemsmond;;;;1996;6.25
4565;1997;64950.0;16272.0;Eemsmond;;;;1997;5.82
4566;1998;76290.0;16342.0;Eemsmond;;;;1998;5.56
4567;1999;88733.0;16400.0;Eemsmond;;;;1999;5.14
4568;2000;95980.0;16579.5;Eemsmond;;;;2000;5.88
4569;2001;120814.0;16887.5;Eemsmond;;;;2001;5.88
4570;2002;140522.0;17122.0;Eemsmond;;;;2002;5.33
4571;2003;140119.0;17061.5;Eemsmond;;;;2003;3.85
4572;2004;151714.0;16836.0;Eemsmond;;;;2004;4.15
4573;2005;149233.0;16720.0;Eemsmond;;;;2005;3.2
4574;2006;160724.0;16702.5;Eemsmond;;;;2006;3.7
4575;2007;166727.0;16626.0;Eemsmond;;;;2007;3.84
4576;2008;185581.0;16514.5;Eemsmond;;;;2008;5.34
4577;2009;163960.0;16456.5;Eemsmond;;;;2009;4.86
4578;2010;159205.0;16391.5;Eemsmond;;;;2010;4.52
4579;2011;170050.0;16296.0;Eemsmond;;;;2011;4.22
4580;2012;149641.0;16159.0;Eemsmond;;;;2012;3.65
4581;2013;141202.0;16005.5;Eemsmond;;;;2013;3.51
4582;2014;144908.0;15849.0;Eemsmond;;;;2014;3.1
4583;2015;158565.0;15792.5;Eemsmond;;;;2015;2.28
4584;2016;165969.0;15735.5;Eemsmond;;;;2016;1.62
4585;2017;168314.0;15604.5;Eemsmond;;;;2017;2.23
4586;2018;176456.0;15482.0;Eemsmond;;;;2018;1.68
4587;2019;;;Eemsmond;;;;2019;1.94
4588;2020;;;Eemsmond;;;;2020;1.88
4589;2021;;;Eemsmond;;;;2021;1.43
4590;1995;119626.0;12720.0;Eersel;355.0;125.0;.;1995;7.12
4591;1996;131397.0;12802.0;Eersel;357.0;126.0;.;1996;6.25
4592;1997;158558.0;18259.0;Eersel;221.0;77.0;723;1997;5.82
4593;1998;172642.0;18253.0;Eersel;221.0;78.0;731;1998;5.56
4594;1999;197891.0;18262.5;Eersel;221.0;78.0;739;1999;5.14
4595;2000;236444.0;18308.0;Eersel;222.0;79.0;748;2000;5.88
4596;2001;270796.0;18350.5;Eersel;222.0;80.0;1220;2001;5.88
4597;2002;282300.0;18387.5;Eersel;223.0;80.0;1240;2002;5.33
4598;2003;285209.0;18337.5;Eersel;223.0;81.0;1250;2003;3.85
4599;2004;297126.0;18290.5;Eersel;222.0;81.0;1266;2004;4.15
4600;2005;301908.0;18239.0;Eersel;222.0;82.0;1891;2005;3.2
4601;2006;338013.0;18112.0;Eersel;221.0;82.0;1906;2006;3.7
4602;2007;343247.0;18056.5;Eersel;219.0;83.0;2205;2007;3.84
4603;2008;340647.0;18088.0;Eersel;219.0;83.0;2428;2008;5.34
4604;2009;346686.0;18130.5;Eersel;220.0;86.0;2547;2009;4.86
4605;2010;324326.0;18161.5;Eersel;220.0;87.0;2571;2010;4.52
4606;2011;327081.0;18166.0;Eersel;220.0;88.0;2495;2011;4.22
4607;2012;286226.0;18181.0;Eersel;220.0;93.0;2459;2012;3.65
